Time, PositionX, PositionZ, PositionY, CollisionCounting, Braking, Velocity, SteerAngle, deviance
0,3.6,-0.1244,.,.,False,0,0,False
0,3.6,-0.1244,.,.,False,0,0,False
0.01999998,3.6,-0.1244,.,.,False,0,0,False
0.03244781,3.6,-0.1244,.,.,False,0.7056137,0,False
0.03669429,3.6,-0.1244,.,.,False,0.7056137,0,False
0.04724526,3.6,-0.1244,.,.,False,1.410522,0,False
0.05586982,3.6,-0.1244,.,.,False,1.410522,0,False
0.06977558,3.6,-0.1244,.,.,False,2.114725,0,False
0.08009052,3.6,-0.1244,.,.,False,2.114725,0,False
0.09245276,3.6,-0.1244,.,.,False,2.818224,0,False
0.1060882,3.6,-0.1244,.,.,False,3.52102,0,False
0.1183207,3.6,-0.1244,.,.,False,3.52102,0,False
0.1284027,3.6,-0.1244,.,.,False,4.223112,0,False
0.1404512,3.6,-0.1244,.,.,False,4.223112,0,False
0.1527705,3.6,-0.1244,.,.,False,4.924503,0,False
0.1626453,3.6,-0.1244,.,.,False,5.625192,0,False
0.1750968,3.6,-0.1244,.,.,False,5.625192,0,False
0.1875021,3.6,-0.1244,.,.,False,6.325181,0,False
0.1970773,3.6,-0.1244,.,.,False,6.325181,0,False
0.2088807,3.6,-0.1244,.,.,False,5.124021,0,False
0.221442,3.6,-0.1244,.,.,False,3.772373,0,False
0.233309,3.6,-0.1244,.,.,False,3.772373,0,False
0.2431993,3.6,-0.1244,.,.,False,2.928345,0,False
0.2547858,3.6,-0.1244,.,.,False,2.928345,0,False
0.2670984,3.6,-0.1244,.,.,False,2.373115,0,False
0.2773621,3.6,-0.1244,.,.,False,2.373115,0,False
0.2892454,3.6,-0.1244,.,.,False,2.007851,0,False
0.3012874,3.6,-0.1244,.,.,False,1.753508,0,False
0.3112245,3.6,-0.1244,.,.,False,1.753508,0,False
0.323128,3.6,-0.1244,.,.,False,1.553434,0,False
0.3352554,3.6,-0.1244,.,.,False,1.553434,0,False
0.3449006,3.6,-0.1244,.,.,False,1.396468,0,False
0.3567398,3.6,-0.1244,.,.,False,1.396468,0,False
0.3701093,3.6,-0.1244,.,.,False,1.267453,0,False
0.3800166,3.6,-0.1244,.,.,False,1.267453,0,False
0.3919079,3.6,-0.1244,.,.,False,1.114928,0,False
0.4047897,3.6,-0.1244,.,.,False,0.9604859,0,False
0.4147096,3.6,-0.1244,.,.,False,0.9604859,0,False
0.4260783,3.6,-0.1244,.,.,False,0.8133266,0,False
0.4383154,3.6,-0.1244,.,.,False,0.8133266,0,False
0.4509013,3.6,-0.1244,.,.,False,0.6784275,0,False
0.4613492,3.6,-0.1244,.,.,False,0.5582989,0,False
0.4736555,3.6,-0.1244,.,.,False,0.5582989,0,False
0.4860287,3.6,-0.1244,.,.,False,0.4536884,0,False
0.4960582,3.6,-0.1244,.,.,False,0.4536884,0,False
0.5076051,3.6,-0.1244,.,.,False,0.3643056,0,False
0.519774,3.6,-0.1244,.,.,False,0.3643056,0,False
0.5297425,3.6,-0.1244,.,.,False,0.2891498,0,False
0.5414255,3.6,-0.1244,.,.,False,0.2268472,0,False
0.5537441,3.6,-0.1244,.,.,False,0.2268472,0,False
0.5632741,3.6,-0.1244,.,.,False,0.1758817,0,False
0.5749125,3.6,-0.1244,.,.,False,0.1758817,0,False
0.5872138,3.6,-0.1244,.,.,False,0.1346931,0,False
0.5970211,3.6,-0.1244,.,.,False,0.1346931,0,False
0.6092987,3.6,-0.1244,.,.,False,0.1017919,0,False
0.6214402,3.6,-0.1244,.,.,False,0.07581325,0,False
0.63135,3.6,-0.1244,.,.,False,0.07581325,0,False
0.6435499,3.6,-0.1244,.,.,False,0.05554729,0,False
0.6549385,3.6,-0.1244,.,.,False,0.05554729,0,False
0.6670728,3.6,-0.1244,.,.,False,0.0399242,0,False
0.6770887,3.6,-0.1244,.,.,False,0.0399242,0,False
0.6891696,3.6,-0.1244,.,.,False,0.02801627,0,False
0.7014785,3.6,-0.1244,.,.,False,0.01908574,0,False
0.7109883,3.6,-0.1244,.,.,False,0.01908574,0,False
0.7226818,3.6,-0.1244,.,.,False,0.01247507,0,False
0.7353578,3.6,-0.1244,.,.,False,0.01247507,0,False
0.7447343,3.6,-0.1244,.,.,False,0.007678505,0,False
0.7562718,3.6,-0.1244,.,.,False,0.007678505,0,False
0.7685666,3.6,-0.1244,.,.,False,0.004263556,0,False
0.778722,3.6,-0.1244,.,.,False,0.004263556,0,False
0.7901497,3.6,-0.1244,.,.,False,0.001892175,0,False
0.802552,3.6,-0.1244,.,.,False,0.0003066986,0,False
0.8122702,3.6,-0.1244,.,.,False,0.0003066986,0,False
0.824404,3.6,-0.1244,.,.,False,0.0007035902,0,False
0.8365734,3.6,-0.1244,.,.,False,0.0007035902,0,False
0.8461559,3.6,-0.1244,.,.,False,0.001297963,0,False
0.8581517,3.6,-0.1244,.,.,False,0.001297963,0,False
0.8703532,3.6,-0.1244,.,.,False,0.001614897,0,False
0.8802915,3.6,-0.1244,.,.,False,0.001614897,0,False
0.8916337,3.6,-0.1244,.,.,False,0.001710556,0,False
0.9041519,3.6,-0.1244,.,.,False,0.001701178,0,False
0.9136763,3.6,-0.1244,.,.,False,0.001701178,0,False
0.925375,3.6,-0.1244,.,.,False,0,0,False
0.9376154,3.6,-0.1244,.,.,False,0,0,False
0.9473543,3.6,-0.1244,.,.,False,0,0,False
0.9591007,3.6,-0.1244,.,.,False,0,0,False
0.9712734,3.6,-0.1244,.,.,False,0,0,False
0.9835181,3.6,-0.1244,.,.,False,0,0,False
0.9932427,3.6,-0.1244,.,.,False,0,0,False
1.005391,3.6,-0.1244,.,.,False,0,0,False
1.017579,3.6,-0.1244,.,.,False,0,0,False
1.027662,3.6,-0.1244,.,.,False,0,0,False
1.039414,3.6,-0.1244,.,.,False,0,0,False
1.051793,3.6,-0.1244,.,.,False,0,0,False
1.061232,3.6,-0.1244,.,.,False,0,0,False
1.077348,3.6,-0.1244,.,.,False,0,0,False
1.094185,3.6,-0.1244,.,.,False,0,0,False
1.101613,3.6,-0.1244,.,.,False,0,0,False
1.111751,3.6,-0.1244,.,.,False,0,0,False
1.121401,3.6,-0.1244,.,.,False,0,0,False
1.131079,3.6,-0.1244,.,.,False,0,0,False
1.143857,3.6,-0.1244,.,.,False,0,0,False
1.156547,3.6,-0.1244,.,.,False,0,0,False
1.16853,3.6,-0.1244,.,.,False,0,0,False
1.178412,3.6,-0.1244,.,.,False,0,0,False
1.190249,3.6,-0.1244,.,.,False,0,0,False
1.20262,3.6,-0.1244,.,.,False,0,0,False
1.21242,3.6,-0.1244,.,.,False,0,0,False
1.223986,3.6,-0.1244,.,.,False,0,0,False
1.236194,3.6,-0.1244,.,.,False,0,0,False
1.246953,3.6,-0.1244,.,.,False,0,0,False
1.270339,3.6,-0.1244,.,.,False,0,0,False
1.276302,3.6,-0.1244,.,.,False,0,0,False
1.288774,3.6,-0.1244,.,.,False,0,0,False
1.294222,3.6,-0.1244,.,.,False,0,0,False
1.307741,3.6,-0.1244,.,.,False,0,0,False
1.321417,3.6,-0.1244,.,.,False,0,0,False
1.3313,3.6,-0.1244,.,.,False,0,0,False
1.343575,3.6,-0.1244,.,.,False,0,0,False
1.357185,3.6,-0.1244,.,.,False,0,0,False
1.370171,3.6,-0.1244,.,.,False,0,0,False
1.380235,3.6,-0.1244,.,.,False,0,0,False
1.391837,3.6,-0.1244,.,.,False,0,0,False
1.401986,3.6,-0.1244,.,.,False,0,0,False
1.416589,3.6,-0.1244,.,.,False,0,0,False
1.426436,3.6,-0.1244,.,.,False,0,0,False
1.438282,3.6,-0.1244,.,.,False,0,0,False
1.45054,3.6,-0.1244,.,.,False,0,0,False
1.460359,3.6,-0.1244,.,.,False,0,0,False
1.473263,3.6,-0.1244,.,.,False,0,0,False
1.485526,3.6,-0.1244,.,.,False,0,0,False
1.495474,3.6,-0.1244,.,.,False,0,0,False
1.508736,3.6,-0.1244,.,.,False,0,0,False
1.518447,3.6,-0.1244,.,.,False,0,0,False
1.534172,3.6,-0.1244,.,.,False,0,0,False
1.543985,3.6,-0.1244,.,.,False,0,0,False
1.556288,3.6,-0.1244,.,.,False,0,0,False
1.56881,3.6,-0.1244,.,.,False,0,0,False
1.57963,3.6,-0.1244,.,.,False,0,0,False
1.60193,3.6,-0.1244,.,.,False,0,0,False
1.606854,3.6,-0.1244,.,.,False,0,0,False
1.618867,3.6,-0.1244,.,.,False,0,0,False
1.624377,3.6,-0.1244,.,.,False,0,0,False
1.638926,3.6,-0.1244,.,.,False,0,0,False
1.648592,3.6,-0.1244,.,.,False,0,0,False
1.661044,3.6,-0.1244,.,.,False,0,0,False
1.673807,3.6,-0.1244,.,.,False,0,0,False
1.686107,3.6,-0.1244,.,.,False,0,0,False
1.695457,3.6,-0.1244,.,.,False,0,0,False
1.707711,3.6,-0.1244,.,.,False,0,0,False
1.719524,3.6,-0.1244,.,.,False,0,0,False
1.729351,3.6,-0.1244,.,.,False,0,0,False
1.741023,3.6,-0.1244,.,.,False,0,0,False
1.753379,3.6,-0.1244,.,.,False,0,0,False
1.762933,3.6,-0.1244,.,.,False,0,0,False
1.775031,3.6,-0.1244,.,.,False,0,0,False
1.787276,3.6,-0.1244,.,.,False,0,0,False
1.796956,3.6,-0.1244,.,.,False,0,0,False
1.809183,3.6,-0.1244,.,.,False,0,0,False
1.823764,3.6,-0.1244,.,.,False,0,0,False
1.835627,3.6,-0.1244,.,.,False,0,0,False
1.845542,3.6,-0.1244,.,.,False,0,0,False
1.857462,3.6,-0.1244,.,.,False,0,0,False
1.871932,3.6,-0.1244,.,.,False,0,0,False
1.881653,3.6,-0.1244,.,.,False,0,0,False
1.894919,3.6,-0.1244,.,.,False,0,0,False
1.907526,3.6,-0.1244,.,.,False,0,0,False
1.920568,3.6,-0.1244,.,.,False,0,0,False
1.930166,3.6,-0.1244,.,.,False,0,0,False
1.942173,3.6,-0.1244,.,.,False,0,0,False
1.951994,3.6,-0.1244,.,.,False,0,0,False
1.966606,3.6,-0.1244,.,.,False,0,0,False
1.976352,3.6,-0.1244,.,.,False,0,0,False
1.988665,3.6,-0.1244,.,.,False,0,0,False
2.000624,3.6,-0.1244,.,.,False,0,0,False
2.010661,3.6,-0.1244,.,.,False,0,0,False
2.022565,3.6,-0.1244,.,.,False,0,0,False
2.035146,3.6,-0.1244,.,.,False,0,0,False
2.044665,3.6,-0.1244,.,.,False,0,0,False
2.058569,3.6,-0.1244,.,.,False,0,0,False
2.070345,3.6,-0.1244,.,.,False,0,0,False
2.080159,3.6,-0.1244,.,.,False,0,0,False
2.093124,3.6,-0.1244,.,.,False,0,0,False
2.102859,3.6,-0.1244,.,.,False,0,0,False
2.117129,3.6,-0.1244,.,.,False,0,0,False
2.127087,3.6,-0.1244,.,.,False,0,0,False
2.138788,3.6,-0.1244,.,.,False,0,0,False
2.151118,3.6,-0.1244,.,.,False,0,0,False
2.161047,3.6,-0.1244,.,.,False,0,0,False
2.173134,3.6,-0.1244,.,.,False,0,0,False
2.185865,3.6,-0.1244,.,.,False,0,0,False
2.195776,3.6,-0.1244,.,.,False,0,0,False
2.207459,3.6,-0.1244,.,.,False,0,0,False
2.220822,3.6,-0.1244,.,.,False,0,0,False
2.230733,3.6,-0.1244,.,.,False,0,0,False
2.243162,3.6,-0.1244,.,.,False,0,0,False
2.256701,3.6,-0.1244,.,.,False,0,0,False
2.270135,3.6,-0.1244,.,.,False,0,0,False
2.280253,3.6,-0.1244,.,.,False,0,0,False
2.292836,3.6,-0.1244,.,.,False,0,0,False
2.302913,3.6,-0.1244,.,.,False,0,0,False
2.319997,3.6,-0.1244,.,.,False,0,0,False
2.330831,3.6,-0.1244,.,.,False,0,0,False
2.342057,3.6,-0.1244,.,.,False,0,0,False
2.352012,3.6,-0.1244,.,.,False,0,0,False
2.36892,3.6,-0.1244,.,.,False,0,0,False
2.379799,3.6,-0.1244,.,.,False,0,0,False
2.391183,3.6,-0.1244,.,.,False,0,0,False
2.404802,3.6,-0.1244,.,.,False,0,0,False
2.414588,3.6,-0.1244,.,.,False,0,0,False
2.427026,3.6,-0.1244,.,.,False,0,0,False
2.441659,3.6,-0.1244,.,.,False,0,0,False
2.454737,3.6,-0.1244,.,.,False,0,0,False
2.464312,3.6,-0.1244,.,.,False,0,0,False
2.47674,3.6,-0.1244,.,.,False,0,0,False
2.490554,3.6,-0.1244,.,.,False,0,0,False
2.503868,3.6,-0.1244,.,.,False,0,0,False
2.512951,3.6,-0.1244,.,.,False,0,0,False
2.525851,3.6,-0.1244,.,.,False,0,0,False
2.536495,3.6,-0.1244,.,.,False,0,0,False
2.553937,3.6,-0.1244,.,.,False,0,0,False
2.565683,3.6,-0.1244,.,.,False,0,0,False
2.576559,3.6,-0.1244,.,.,False,0,0,False
2.586878,3.6,-0.1244,.,.,False,0,0,False
2.60364,3.6,-0.1244,.,.,False,0,0,False
2.613529,3.6,-0.1244,.,.,False,0,0,False
2.627446,3.6,-0.1244,.,.,False,0,0,False
2.637305,3.6,-0.1244,.,.,False,0,0,False
2.654647,3.6,-0.1244,.,.,False,0,0,False
2.664752,3.6,-0.1244,.,.,False,0,0,False
2.677406,3.6,-0.1244,.,.,False,0,0,False
2.691618,3.6,-0.1244,.,.,False,0,0,False
2.705295,3.6,-0.1244,.,.,False,0,0,False
2.714187,3.6,-0.1244,.,.,False,0,0,False
2.727142,3.6,-0.1244,.,.,False,0,0,False
2.740864,3.6,-0.1244,.,.,False,0,0,False
2.754363,3.6,-0.1244,.,.,False,0,0,False
2.766369,3.6,-0.1244,.,.,False,0,0,False
2.776054,3.6,-0.1244,.,.,False,0,0,False
2.789005,3.6,-0.1244,.,.,False,0,0,False
2.801183,3.6,-0.1244,.,.,False,0,0,False
2.810828,3.6,-0.1244,.,.,False,0,0,False
2.822984,3.6,-0.1244,.,.,False,0,0,False
2.835235,3.6,-0.1244,.,.,False,0,0,False
2.845204,3.6,-0.1244,.,.,False,0,0,False
2.856529,3.6,-0.1244,.,.,False,0,0,False
2.868691,3.6,-0.1244,.,.,False,0,0,False
2.878655,3.6,-0.1244,.,.,False,0,0,False
2.890085,3.6,-0.1244,.,.,False,0,0,False
2.902533,3.6,-0.1244,.,.,False,0,0,False
2.91245,3.6,-0.1244,.,.,False,0,0,False
2.924558,3.6,-0.1244,.,.,False,0,0,False
2.936445,3.6,-0.1244,.,.,False,0,0,False
2.946776,3.6,-0.1244,.,.,False,0,0,False
2.958217,3.6,-0.1244,.,.,False,0,0,False
2.970625,3.6,-0.1244,.,.,False,0,0,False
2.982498,3.6,-0.1244,.,.,False,0,0,False
2.992253,3.6,-0.1244,.,.,False,0,0,False
3.004548,3.6,-0.1244,.,.,False,0,0,False
3.014355,3.6,-0.1244,.,.,False,0,0,False
3.02609,3.6,-0.1244,.,.,False,0,0,False
3.038685,3.6,-0.1244,.,.,False,0,0,False
3.050836,3.6,-0.1244,.,.,False,0,0,False
3.060637,3.6,-0.1244,.,.,False,0,0,False
3.072402,3.6,-0.1244,.,.,False,0,0,False
3.084691,3.6,-0.1244,.,.,False,0,0,False
3.094325,3.6,-0.1244,.,.,False,0,0,False
3.106162,3.6,-0.1244,.,.,False,0,0,False
3.118457,3.6,-0.1244,.,.,False,0,0,False
3.128252,3.6,-0.1244,.,.,False,0,0,False
3.140024,3.6,-0.1244,.,.,False,0,0,False
3.152118,3.6,-0.1244,.,.,False,0,0,False
3.161984,3.6,-0.1244,.,.,False,0,0,False
3.174056,3.6,-0.1244,.,.,False,0,0,False
3.186865,3.6,-0.1244,.,.,False,0,0,False
3.196553,3.6,-0.1244,.,.,False,0,0,False
3.208646,3.6,-0.1244,.,.,False,0,0,False
3.221278,3.6,-0.1244,.,.,False,0,0,False
3.230849,3.6,-0.1244,.,.,False,0,0,False
3.243034,3.6,-0.1244,.,.,False,0,0,False
3.255651,3.6,-0.1244,.,.,False,0,0,False
3.268001,3.6,-0.1244,.,.,False,0,0,False
3.277722,3.6,-0.1244,.,.,False,0,0,False
3.290166,3.6,-0.1244,.,.,False,0,0,False
3.30254,3.6,-0.1244,.,.,False,0,0,False
3.312744,3.6,-0.1244,.,.,False,0,0,False
3.324037,3.6,-0.1244,.,.,False,0,0,False
3.336699,3.6,-0.1244,.,.,False,0,0,False
3.346481,3.6,-0.1244,.,.,False,0,0,False
3.358176,3.6,-0.1244,.,.,False,0,0,False
3.370297,3.6,-0.1244,.,.,False,0,0,False
3.380126,3.6,-0.1244,.,.,False,0,0,False
3.391773,3.6,-0.1244,.,.,False,0,0,False
3.404132,3.6,-0.1244,.,.,False,0,0,False
3.413533,3.6,-0.1244,.,.,False,0,0,False
3.425464,3.6,-0.1244,.,.,False,0,0,False
3.437587,3.6,-0.1244,.,.,False,0,0,False
3.447301,3.6,-0.1244,.,.,False,0,0,False
3.459149,3.6,-0.1244,.,.,False,0,0,False
3.471348,3.6,-0.1244,.,.,False,0,0,False
3.483553,3.6,-0.1244,.,.,False,0,0,False
3.493199,3.6,-0.1244,.,.,False,0,0,False
3.505001,3.6,-0.1244,.,.,False,0,0,False
3.517376,3.6,-0.1244,.,.,False,0,0,False
3.527099,3.6,-0.1244,.,.,False,0,0,False
3.539388,3.6,-0.1244,.,.,False,0,0,False
3.551667,3.6,-0.1244,.,.,False,0,0,False
3.561532,3.6,-0.1244,.,.,False,0,0,False
3.573171,3.6,-0.1244,.,.,False,0,0,False
3.585536,3.6,-0.1244,.,.,False,0,0,False
3.59531,3.6,-0.1244,.,.,False,0,0,False
3.607399,3.6,-0.1244,.,.,False,0,0,False
3.619289,3.6,-0.1244,.,.,False,0,0,False
3.629459,3.6,-0.1244,.,.,False,0,0,False
3.640868,3.6,-0.1244,.,.,False,0,0,False
3.653233,3.6,-0.1244,.,.,False,0,0,False
3.662946,3.6,-0.1244,.,.,False,0,0,False
3.674636,3.6,-0.1244,.,.,False,0,0,False
3.686775,3.6,-0.1244,.,.,False,0,0,False
3.696642,3.6,-0.1244,.,.,False,0,0,False
3.708594,3.6,-0.1244,.,.,False,0,0,False
3.72114,3.6,-0.1244,.,.,False,0,0,False
3.731005,3.6,-0.1244,.,.,False,0,0,False
3.742808,3.6,-0.1244,.,.,False,0,0,False
3.754886,3.6,-0.1244,.,.,False,0,0,False
3.767455,3.6,-0.1244,.,.,False,0,0,False
3.7771,3.6,-0.1244,.,.,False,0,0,False
3.789401,3.6,-0.1244,.,.,False,0,0,False
3.801532,3.6,-0.1244,.,.,False,0,0,False
3.811348,3.6,-0.1244,.,.,False,0,0,False
3.822891,3.6,-0.1244,.,.,False,0,0,False
3.83529,3.6,-0.1244,.,.,False,0,0,False
3.84499,3.6,-0.1244,.,.,False,0,0,False
3.856701,3.6,-0.1244,.,.,False,0,0,False
3.869048,3.6,-0.1244,.,.,False,0,0,False
3.879031,3.6,-0.1244,.,.,False,0,0,False
3.890703,3.6,-0.1244,.,.,False,0,0,False
3.903072,3.6,-0.1244,.,.,False,0,0,False
3.912489,3.6,-0.1244,.,.,False,0,0,False
3.92445,3.6,-0.1244,.,.,False,0,0,False
3.936661,3.6,-0.1244,.,.,False,0,0,False
3.946357,3.6,-0.1244,.,.,False,0,0,False
3.958199,3.6,-0.1244,.,.,False,0,0,False
3.970523,3.6,-0.1244,.,.,False,0,0,False
3.980655,3.6,-0.1244,.,.,False,0,0,False
3.992049,3.6,-0.1244,.,.,False,0,0,False
4.004293,3.6,-0.1244,.,.,False,0,0,False
4.013953,3.6,-0.1244,.,.,False,0,0,False
4.025952,3.6,-0.1244,.,.,False,0,0,False
4.03827,3.6,-0.1244,.,.,False,0,0,False
4.050094,3.6,-0.1244,.,.,False,0,0,False
4.059886,3.6,-0.1244,.,.,False,0,0,False
4.071587,3.6,-0.1244,.,.,False,0,0,False
4.083916,3.6,-0.1244,.,.,False,0,0,False
4.093609,3.6,-0.1244,.,.,False,0,0,False
4.105602,3.6,-0.1244,.,.,False,0,0,False
4.117667,3.6,-0.1244,.,.,False,0,0,False
4.127559,3.6,-0.1244,.,.,False,0,0,False
4.139313,3.6,-0.1244,.,.,False,0,0,False
4.151902,3.6,-0.1244,.,.,False,0,0,False
4.161385,3.6,-0.1244,.,.,False,0,0,False
4.173051,3.6,-0.1244,.,.,False,0,0,False
4.185401,3.6,-0.1243999,.,.,False,0,0,False
4.195819,3.6,-0.1243999,.,.,False,0,0,False
4.207211,3.6,-0.1243998,.,.,False,0.1354775,0,False
4.219636,3.6,-0.1243998,.,.,False,0.1354775,0,False
4.229798,3.6,-0.1243998,.,.,False,0.072396,0,False
4.241486,3.6,-0.1243997,.,.,False,0.03460903,0,False
4.253857,3.6,-0.1243997,.,.,False,0.03460903,0,False
4.26413,3.6,-0.1243997,.,.,False,0.001824865,0,False
4.282195,3.6,-0.1243997,.,.,False,0.01259297,0,False
4.294338,3.6,-0.1243997,.,.,False,0.01259297,0,False
4.306506,3.6,-0.1243997,.,.,False,0.02093798,0,False
4.312294,3.6,-0.1243997,.,.,False,0.02093798,0,False
4.324948,3.6,-0.1243997,.,.,False,0.0256495,0,False
4.337662,3.6,-0.1243997,.,.,False,0.0256495,0,False
4.358445,3.6,-0.1243997,.,.,False,0.0272876,0,False
4.365135,3.6,-0.1243997,.,.,False,0.02567099,0,False
4.376819,3.6,-0.1243997,.,.,False,0.02567099,0,False
4.386951,3.6,-0.1243997,.,.,False,0.02482973,0,False
4.398095,3.6,-0.1243997,.,.,False,0.02482973,0,False
4.409355,3.6,-0.1243996,.,.,False,0.02105888,0,False
4.421068,3.6,-0.1243996,.,.,False,0.01845744,0,False
4.434949,3.6,-0.1243996,.,.,False,0.01845744,0,False
4.444613,3.6,-0.1243996,.,.,False,0.01655985,0,False
4.456252,3.6,-0.1243996,.,.,False,0.01655985,0,False
4.468533,3.6,-0.1243996,.,.,False,0.01404522,0,False
4.478288,3.6,-0.1243996,.,.,False,0.01404522,0,False
4.489921,3.6,-0.1243996,.,.,False,0.0110754,0,False
4.501936,3.6,-0.1243996,.,.,False,0.009409158,0,False
4.511846,3.6,-0.1243996,.,.,False,0.009409158,0,False
4.523345,3.6,-0.1243996,.,.,False,0.006868646,0,False
4.536019,3.6,-0.1243996,.,.,False,0.006868646,0,False
4.545979,3.6,-0.1243996,.,.,False,0.00519019,0,False
4.557519,3.6,-0.1243996,.,.,False,0.00519019,0,False
4.569285,3.6,-0.1243996,.,.,False,0.003770148,0,False
4.579141,3.6,-0.1243996,.,.,False,0.003770148,0,False
4.590069,3.6,-0.1243996,.,.,False,0.0026545,0,False
4.602778,3.6,-0.1243996,.,.,False,0.001194212,0,False
4.612208,3.6,-0.1243996,.,.,False,0.001194212,0,False
4.623851,3.6,-0.1243995,.,.,False,0.001032636,0,False
4.635877,3.6,-0.1243995,.,.,False,0.001032636,0,False
4.646105,3.6,-0.1243995,.,.,False,0.0001001071,0,False
4.657612,3.6,-0.1243995,.,.,False,0.0001001071,0,False
4.669939,3.6,-0.1243995,.,.,False,0.000203912,0,False
4.680048,3.6,-0.1243995,.,.,False,0.000203912,0,False
4.691511,3.6,-0.1243995,.,.,False,0.0003484457,0,False
4.703887,3.6,-0.1243995,.,.,False,0.001015487,0,False
4.713636,3.6,-0.1243995,.,.,False,0.001015487,0,False
4.725769,3.599764,-0.1243995,.,.,False,0.0009409962,0,False
4.753634,3.599311,-0.1243995,.,.,False,0.04251974,0,False
4.756386,3.599311,-0.1243995,.,.,False,0.04251974,0,False
4.765277,3.599229,-0.1243995,.,.,False,0.08150959,0,False
4.772742,3.599229,-0.1243995,.,.,False,0.08150959,0,False
4.787276,3.598092,-0.1243994,.,.,False,0.01480162,0,False
4.799701,3.598092,-0.1243994,.,.,False,0.01480162,0,False
4.809997,3.598748,-0.1243994,.,.,False,0.2047077,0,False
4.822487,3.599112,-0.1243994,.,.,False,0.1181713,0,False
4.83466,3.599112,-0.1243994,.,.,False,0.1181713,0,False
4.844238,3.601096,-0.1243994,.,.,False,0.065438,0,False
4.856154,3.601096,-0.1243994,.,.,False,0.065438,0,False
4.868454,3.603228,-0.1243994,.,.,False,0.3571644,0,False
4.878253,3.603228,-0.1243994,.,.,False,0.3571644,0,False
4.889929,3.606553,-0.1243994,.,.,False,0.3837506,0,False
4.902142,3.610073,-0.1243994,.,.,False,0.5983498,0,False
4.91189,3.610073,-0.1243994,.,.,False,0.5983498,0,False
4.92327,3.614287,-0.1243993,.,.,False,0.633714,0,False
4.935433,3.614287,-0.1243993,.,.,False,0.633714,0,False
4.94539,3.618428,-0.1243994,.,.,False,0.7584264,0,False
4.957184,3.618428,-0.1243994,.,.,False,0.7584264,0,False
4.969149,3.624623,-0.1243993,.,.,False,0.7453077,0,False
4.978919,3.624623,-0.1243993,.,.,False,0.7453077,0,False
4.990495,3.630993,-0.1243993,.,.,False,1.115129,0,False
5.002743,3.637835,-0.1243993,.,.,False,1.146755,0,False
5.012361,3.637835,-0.1243993,.,.,False,1.146755,0,False
5.024151,3.64535,-0.1243993,.,.,False,1.231443,0,False
5.036425,3.64535,-0.1243993,.,.,False,1.231443,0,False
5.046352,3.653973,-0.1243993,.,.,False,1.352798,0,False
5.05816,3.653973,-0.1243993,.,.,False,1.352798,0,False
5.070679,3.664196,-0.1243993,.,.,False,1.552036,0,False
5.080315,3.664196,-0.1243993,.,.,False,1.552036,0,False
5.091998,3.674694,-0.1243993,.,.,False,1.840099,0,False
5.104297,3.686641,-0.1243992,.,.,False,1.889795,0,False
5.113848,3.686641,-0.1243992,.,.,False,1.889795,0,False
5.12561,3.699466,-0.1243993,.,.,False,2.150323,0,False
5.137661,3.699466,-0.1243993,.,.,False,2.150323,0,False
5.149509,3.715285,-0.1243992,.,.,False,2.308675,0,False
5.159076,3.715285,-0.1243992,.,.,False,2.308675,0,False
5.171628,3.730374,-0.1243993,.,.,False,2.847261,0,False
5.18349,3.747687,-0.1243992,.,.,False,2.715994,0,False
5.193171,3.747687,-0.1243992,.,.,False,2.715994,0,False
5.205268,3.765915,-0.1243992,.,.,False,3.11644,0,False
5.217408,3.765915,-0.1243992,.,.,False,3.11644,0,False
5.227625,3.784998,-0.1243992,.,.,False,3.280992,0,False
5.239078,3.784998,-0.1243992,.,.,False,3.280992,0,False
5.251338,3.804855,-0.1243992,.,.,False,3.434896,0,False
5.261113,3.824832,-0.1243992,.,.,False,3.574305,0,False
5.273203,3.824832,-0.1243992,.,.,False,3.574305,0,False
5.285208,3.845149,-0.1243992,.,.,False,3.595854,0,False
5.295584,3.845149,-0.1243992,.,.,False,3.595854,0,False
5.307827,3.868063,-0.1243992,.,.,False,3.657041,0,False
5.320182,3.868063,-0.1243992,.,.,False,3.657041,0,False
5.331005,3.890299,-0.1243992,.,.,False,4.1246,0,False
5.341854,3.914442,-0.1243992,.,.,False,4.002402,0,False
5.355282,3.914442,-0.1243992,.,.,False,4.002402,0,False
5.365152,3.938803,-0.1243991,.,.,False,4.345788,0,False
5.376879,3.938803,-0.1243991,.,.,False,4.345788,0,False
5.389273,3.965507,-0.1243991,.,.,False,4.384952,-0.4647562,False
5.409997,3.992847,-0.1243991,.,.,False,4.806741,-1.241925,False
5.417418,3.992847,-0.1243991,.,.,False,4.806741,-1.241925,False
5.427422,4.021922,-0.1243991,.,.,False,4.921316,-1.895355,False
5.437152,4.021922,-0.1243991,.,.,False,4.921316,-1.895355,False
5.446874,4.052307,-0.1243991,.,.,False,5.233483,-2.62479,False
5.45938,4.052307,-0.1243991,.,.,False,5.233483,-2.62479,False
5.472404,4.082311,-0.1243991,.,.,False,5.469336,-3.58215,False
5.484876,4.115377,-0.1243991,.,.,False,5.400604,-4.049869,False
5.494512,4.115377,-0.1243991,.,.,False,5.400604,-4.049869,False
5.506572,4.148016,-0.1243991,.,.,False,5.951985,-4.863465,False
5.518669,4.148016,-0.1243991,.,.,False,5.951985,-4.863465,False
